ID	ModifiedOn	Contributors	InformalClassification	Family	TaxonID	TaxonName	SeeAlso	NameRank	Hybrid	TerminalTaxon	Excluded	Peripheral	Waif	Endemic	Extirpated	OriginCode	Origin	Distribution	Voucher	Comments
5302	2009-04-29 08:53:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133942	Alopecurus arundinaceus		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Alopecurus arundinaceus is native to Eurasia, extending north of the Arctic Circle and south to the Mediterranean. It grows on wet, moderately acid to moderately alkaline soils, on flood plains, vernal ponds, and along rivers, streams, bogs, potholes, and sloughs. It was introduced for pasture in North Dakota and now occurs more widely, having been promoted as a forage species, and is sometimes used in seed mixtures for revegetation projects. It was evaluated for revegetation in Alberta, but there is no evidence that it was ever actually used in that province. Alopecurus arundinaceus was found to suppress Hordeum jubatum, a troublesome, unpalatable, weedy species, in irrigated pastures (Moyer and Boswall 2002)."
5303	2009-04-29 08:54:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133977	Alopecurus carolinianus		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Alopecurus carolinianus is native to the central plains, Mississippi valley, and southeastern United States, where it is common in wet meadows, ditches, wetland edges, and other moist, open habitats; it is occasionally a weed of rice fields. At the northern limit of its range it is clearly adventive, growing in gardens and nurseries. It also occurs in arid areas of the prairies and southwest, growing sporadically along sloughs and in ditches and vernal pools. Whether such populations are native or naturalized is not clear."
5304	2009-04-29 08:57:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133987	Alopecurus geniculatus		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Alopecurus geniculatus is native to Eurasia and parts of North America, growing in shallow water, ditches, open wet meadows, shores, and stream banks from the lowland to montane zones. It has been naturalized in eastern North America. The status of populations in the west, including the Queen Charlotte Islands, British Columbia, is less certain. Many occur in moist sites within native rangeland, but these areas have also been affected by European settlement, although less intensively and for a shorter period than those in eastern North America."
5305	2009-04-29 08:59:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134041	Alopecurus myosuroides		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Alopecurus myosuroides is native to Eurasia and grows in moist meadows, deciduous forests, and cultivated or disturbed ground. A significant weed species in temperate cereal crops, it is one of the most damaging weeds of winter cereals in England. It has been introduced repeatedly as a weed of cultivation into many parts of the Flora region, but apparently has not spread to a large degree out of cultivation. Alopecurus myosuroides has been listed as a noxious weed in the state of Washington, one of the states where winter wheat is a major crop."
5306	2009-04-29 09:01:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134054	Alopecurus pratensis		species		Y	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	FNA24: "Alopecurus pratensis is native from temperate northern Eurasia south to North Africa. It is now widely naturalized in temperate regions throughout the world. It grows in poorly to somewhat drained soils in meadows, riverbanks, lakesides, ditches, roadsides and fence rows. It has been widely introduced as a pasture grass; it may also have become established from ballast or imported hay. The earliest collections are from coastal New England; it is now known from most provinces and states."
5307	2009-04-29 09:02:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134072	Alopecurus saccatus		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Alopecurus saccatus is a native annual that inhabits moist, open meadows, valley plains, and vernal pools at elevations below 700 m from Washington to California. Segregates have been treated as species in the past, but the variation between them appears to be continuous, and no habitat differentiation is evident."
5308	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	134103	Ammophila		genus		N	N	N	N	N	N	I	Introduced			
5309	2012-01-04 16:15:00	David Giblin	Vascular Plants: Monocots	Poaceae	134105	Ammophila arenaria		species		N	N	N	N	N	N	I	Introduced			
5310	2012-01-04 16:15:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134115	Ammophila arenaria ssp. arenaria		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Ammophila arenaria is a European species that has become naturalized in most temperate countries.  It was introduced along the Pacific coast and in the interior of western North America as a sand binder.<br><br>  North American plants belong to Ammophila arenaria (L.) Link subsp. arenaria, in which the glumes exceed the lemma and the callus hairs are about 2-3 mm long.  It is native from northern and western Europe to northwestern Spain."
5311	2018-05-02 22:04:00	David Giblin	Vascular Plants: Monocots	Poaceae	134118	Ammophila breviligulata		species		N	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
5312	2009-05-05 08:25:00	David Giblin	Vascular Plants: Monocots	Poaceae	134119	Ammophila breviligulata ssp. breviligulata		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Ammophila breviligulata subsp. breviligulata grows on sand dunes and dry sandy shores from around the Great Lakes to the Atlantic coast from Newfoundland to South Carolina and, as an introduction, on the west coast."
5313	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	134210	Andropogon	Schizachyrium	genus		N	Y	Y	N	N	N					
5314	2009-05-05 08:28:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134312	Andropogon gerardii		species		N	Y	Y	N	N	N				{"Herbarium":"Not at WTU; WS?"}	FNA25: "Andropogon gerardii grows in prairies, meadows, and generally dry soils. It is a widespread species, extending from southern Canada to Mexico, and was once dominant over much of its range. It is frequently planted for erosion control, restoration, or as an ornamental; the records from Washington and central Montana reflect such plantings. It hybridizes with A. hallii, the two sometimes being treated as conspecific subspecies."
5315	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	134654	Anthoxanthum		genus		N	N	N	N	N	N	I	Introduced			
5316	2012-05-11 15:19:00	David Giblin	Vascular Plants: Monocots	Poaceae	134672	Anthoxanthum aristatum		species		N	N	N	N	N	N	I	Introduced			
5317	2009-05-05 08:36:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134682	Anthoxanthum aristatum ssp. aristatum		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Anthoxanthum aristatum is native to Europe.  It is now established but not common in the Flora region, being found in mesic to dry, open, disturbed habitats of western and eastern North America.  North American plants belong to Anthoxanthum aristatum Boiss. subsp. aristatum, which differs from Anthoxanthum aristatum subsp. macranthum Valdes in having well-exserted awns and deeply bifid, sterile lemmas."
5318	2010-03-10 11:28:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134702	Anthoxanthum odoratum		species		Y	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	FNA24: "Anthoxanthum odoratum is native to southern Europe.  In the Flora, region it grows in meadows, pastures, grassy beaches, old hay fields, waste places, dense shade or as a weed in lawns.... In southern British Columbia, it is rapidly invading the moss-covered bedrock of coastal bluffs, and will soon exclude many native species."
5319	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	134749	Apera		genus		N	N	N	N	N	N	I	Introduced			
5320	2009-05-05 08:45:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	134756	Apera interrupta		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Introduced from Europe, it now grows from British Columbia south to Arizona and New Mexico, as well as in Ontario and a few scattered locations in the eastern part of the Flora region."
5321	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	134766	Apera spica-venti		species		Y	N	N	N	N	N	I	Introduced			
5322	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	134961	Aristida		genus		N	N	N	N	N	N	N	Native			
5323	2018-05-02 22:04:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	135314	Aristida purpurea		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
5324	2009-05-05 08:58:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	135334	Aristida purpurea var. longiseta		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA25: "Aristida purpurea var. longiseta grows on sandy or rocky slopes and plains, and in barren soils of disturbed ground from western Canada to northern Mexico. It is the most variable variety of Aristida purpurea, ranging from short plants with basal leaves and short panicles suggestive of var. fendleriana, to tall plants with long cauline leaves and long, drooping panicles resembling var. purpurea. The length of its glumes, width of its lemma apex, and the length and thickness of its awns distinguish it from all the other varieties. The callus and long, stiff awns are especially troublesome to sheep and cattle."
5325	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	135498	Arrhenatherum		genus		N	N	N	N	N	N	I	Introduced			
5326	2018-05-02 22:04:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	135501	Arrhenatherum elatius		species		N	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
5327	2009-05-05 09:03:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	135517	Arrhenatherum elatius ssp. bulbosum		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Arrhenatherum elatius is grown as a forage grass and yields a palatable hay; it does not withstand heavy grazing. It readily escapes from cultivation and can be found in mesic to dry meadows, the edges of woods, streamsides, rock outcrops, and disturbed areas such as fields, pastures, fence rows, and roadsides. Varigated forms with the leaves striped green and white or yellow are cultivated as ornamentals. There are two subspecies, both of which have been found in the Flora region. Plants in which both lemmas have long, geniculate awns have been called A. elatius var. biaristatum (Peterm.) Peterm., but do not merit formal taxonomic recognition.<br><br>While both can be weedy, Arrhenatherum elatius subsp. bulbosum (Willd.) Schübl. & G. Martens is especially difficult to control in cultivated fields, as tilling the soil spreads the swollen internodes, which then propagate vegetatively."
5328	2009-05-05 09:05:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	135528	Arrhenatherum elatius ssp. elatius		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Arrhenatherum elatius is grown as a forage grass and yields a palatable hay; it does not withstand heavy grazing. It readily escapes from cultivation and can be found in mesic to dry meadows, the edges of woods, streamsides, rock outcrops, and disturbed areas such as fields, pastures, fence rows, and roadsides. Varigated forms with the leaves striped green and white or yellow are cultivated as ornamentals. There are two subspecies, both of which have been found in the Flora region. Plants in which both lemmas have long, geniculate awns have been called A. elatius var. biaristatum (Peterm.) Peterm., but do not merit formal taxonomic recognition.<br><br>  Arrhenatherum elatius subsp. elatius is more common than subsp. bulbosum. It is not known whether the two have different ecologic or geographic distributions in North America."
5329	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	135971	Avena		genus		N	N	N	N	N	N	I	Introduced			
5330	2009-05-06 08:22:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	135974	Avena barbata		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	H&C uses Avena barbata Brot., which is an invalid/illegitimate name according to TROPICOS.<br><br>FNA24:"Avena barbata is native to the Mediterranean region and central Asia. It has become naturalized in western North America, particularly California, displacing native grasses It was collected once in Vancouver, British Columbia, but should be considered a waif there."
